Unnamed: 0.1,brand,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,Ram_numeric,ROM_numeric,display_size_numeric,price_category,processor_gen,brand_encoded,processor_encoded,CPU_encoded,Ram_type_encoded,ROM_type_encoded,GPU_encoded,OS_encoded,aspect_ratio,screen_area,ram_rom_ratio,performance_score,is_gaming
436,Acer,48990,65.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphic,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,12.0,0,37,1,2,1,122,12,1.7777777777777777,121.67999999999999,0.03125,29.1,0
437,Hp,66648,64.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,10,37,1,2,1,115,12,1.7777777777777777,98.0,0.03125,28.8,0
438,Acer,36990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,0,34,18,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
439,Gigabyte,74990,73.0,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,15.6,Premium,12.0,8,42,6,2,1,52,12,1.7777777777777777,121.67999999999999,0.03125,31.5,1
440,Lenovo,144990,69.32352941176471,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070Ti,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,16.0,High-end,12.0,14,51,8,4,1,62,12,1.6,128.0,32.0,35.19705882352941,1
441,Dell,118499,69.32352941176471,11th Gen Intel Core i7 1185G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 10 OS,3,16.0,512.0,14.0,High-end,11.0,6,31,28,2,1,123,10,1.7777777777777777,98.0,0.03125,29.99705882352941,0
442,Lenovo,35490,69.32352941176471,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,104,19,2,1,80,12,1.7777777777777777,121.67999999999999,0.015625,25.19705882352941,0
443,Lenovo,62889,74.0,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,5.0,14,113,24,2,1,72,12,1.6,98.0,0.03125,29.0,0
444,Lenovo,63999,67.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,5.0,14,100,19,2,1,27,12,1.7777777777777777,121.67999999999999,0.015625,24.5,1
445,Honor,41990,69.32352941176471,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,5.0,9,97,19,2,1,72,12,1.7777777777777777,98.0,0.015625,25.19705882352941,0
446,Asus,49990,62.0,12th Gen Intel Core i3 1220P,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,12.0,2,35,1,2,1,112,12,1.7777777777777777,98.0,0.015625,25.799999999999997,0
447,Asus,54990,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,12.0,2,37,1,2,1,112,12,1.7777777777777777,98.0,0.015625,25.799999999999997,0
448,Lenovo,119990,75.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,High-end,12.0,14,51,8,2,1,52,12,1.6,128.0,0.03125,32.1,1
449,Msi,85990,78.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 Ti,16.0,2560.0,1660.0,Windows 11 OS,2,16.0,512.0,16.0,Premium,12.0,17,51,8,2,1,37,12,1.5421686746987953,128.0,0.03125,33.0,1
450,Msi,85590,79.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX A1000,16.0,2560.0,1660.0,Windows 11 OS,2,16.0,1.0,16.0,Premium,12.0,17,51,8,2,1,38,12,1.5421686746987953,128.0,16.0,33.3,1
451,Lenovo,31990,61.0,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,94,28,2,1,80,12,1.7777777777777777,121.67999999999999,0.015625,22.700000000000003,0
452,Asus,55800,69.32352941176471,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,5.0,2,100,19,2,1,80,12,1.6,98.0,0.03125,27.597058823529412,0
453,Xiaomi,72422,68.0,12th Gen Intel Core i5 12450H ,"Octa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,Intel UHD Graphics,14.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,28,41,23,8,1,126,12,1.6,98.0,0.03125,30.0,0
454,Acer,31500,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,0,15,17,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
455,Asus,37990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,11.0,2,15,17,2,1,108,12,1.7777777777777777,98.0,0.015625,27.597058823529412,0
457,Hp,63490,71.0,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,5.0,10,101,19,2,1,33,12,1.7777777777777777,121.67999999999999,0.015625,25.700000000000003,1
458,Lenovo,60990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,14,37,1,2,1,123,12,1.7777777777777777,121.67999999999999,0.03125,29.400000000000002,0
459,Lenovo,39900,64.0,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,97,19,2,1,72,12,1.7777777777777777,121.67999999999999,0.015625,23.6,0
460,Asus,33990,69.32352941176471,11th Gen intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,2,33,17,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
461,Hp,57580,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,12.0,10,37,1,2,1,123,12,1.7777777777777777,121.67999999999999,0.03125,30.397058823529413,0
462,Asus,339990,85.0,6th Gen AMD Ryzen 9  6900HX,"Octa Core, 16 Threads",32GB,DDR5,2TB,SSD,16GB NVIDIA GeForce RTX 3080 Ti,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,16.0,High-end,6.0,2,125,24,4,1,6,12,1.6,128.0,16.0,37.5,1
463,Hp,34999,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,10,15,17,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,24.8,0
464,Hp,54990,61.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,10,37,1,2,1,121,12,1.7777777777777777,121.67999999999999,0.015625,25.5,0
465,Hp,35999,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,15.6,Mid-range,11.0,10,15,17,2,0,126,12,1.7777777777777777,121.67999999999999,8.0,24.8,0
466,Hp,41710,65.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,15.6,Mid-range,11.0,10,15,17,2,0,112,12,1.7777777777777777,121.67999999999999,8.0,26.3,0
467,Dell,50090,67.0,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,16.0,Mid-range,5.0,6,107,19,2,1,80,12,1.6,128.0,0.015625,24.5,0
468,Hp,45890,69.32352941176471,5th Gen AMD Ryzen 5  5500U ,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,5.0,10,98,19,2,1,80,12,1.7777777777777777,98.0,0.03125,27.597058823529412,0
469,Hp,29990,69.32352941176471,3rd Gen AMD Athlon Silver 3050U,"Dual Core, 2 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,15.6,Budget,,10,84,16,2,1,80,12,1.7786458333333333,121.67999999999999,0.015625,27.19705882352941,0
470,Hp,37672,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,10,15,17,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
471,Dell,83523,77.0,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,6.0,6,120,24,4,1,33,12,1.7777777777777777,121.67999999999999,0.03125,30.299999999999997,1
472,Acer,52128,66.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,0,39,6,2,1,31,12,1.7777777777777777,121.67999999999999,0.015625,27.0,1
473,Acer,39990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,0,37,1,2,1,124,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
474,Dell,54790,66.0,5th Gen AMD Ryzen 7  5825U,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,6,112,24,2,1,83,12,1.7777777777777777,121.67999999999999,0.015625,24.200000000000003,0
475,Acer,147090,86.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,2TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,16.0,High-end,12.0,0,51,8,8,1,60,12,1.6,128.0,16.0,40.2,1
476,Hp,67990,61.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,10,37,1,2,1,123,12,1.7777777777777777,98.0,0.03125,27.900000000000002,0
477,Msi,49290,70.0,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA Geforce GTX1650 Max Q,15.6,1920.0,1080.0,Windows 10 OS,2,8.0,512.0,15.6,Mid-range,11.0,17,25,19,2,1,42,10,1.7777777777777777,121.67999999999999,0.015625,27.8,1
478,Asus,51990,62.0,10th Gen Intel Core i5 10300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11  OS,1,8.0,512.0,15.6,Mid-range,10.0,2,5,28,2,1,27,11,1.7777777777777777,121.67999999999999,0.015625,25.0,1
479,Hp,83149,64.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,12.0,10,45,1,2,1,123,12,1.7777777777777777,98.0,16.0,28.8,0
480,Hp,54999,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,10,37,1,2,1,121,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
481,Samsung,74990,65.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,22,45,1,5,1,123,12,1.7777777777777777,121.67999999999999,0.03125,29.1,0
482,Lenovo,66990,67.0,5th Gen AMD Ryzen 7  5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,5.0,14,111,24,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,26.9,1
483,Hp,61990,62.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,12.0,10,39,6,2,1,121,12,1.7777777777777777,121.67999999999999,0.015625,25.799999999999997,0
484,Hp,51573,69.32352941176471,5th Gen AMD Ryzen 5 5625U ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,5.0,10,108,19,2,1,80,12,1.7777777777777777,98.0,0.015625,25.19705882352941,0
485,Acer,31500,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows OS,1,8.0,256.0,15.6,Mid-range,11.0,0,15,17,2,1,112,13,1.7777777777777777,121.67999999999999,0.03125,27.597058823529412,0
486,Acer,29000,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,4.0,256.0,15.6,Budget,11.0,0,15,17,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,26.397058823529413,0
487,Hp,32990,69.32352941176471,5th Gen AMD Ryzen 3  5300U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows OS,1,8.0,512.0,15.6,Mid-range,5.0,10,92,28,2,1,79,13,1.7777777777777777,121.67999999999999,0.015625,25.19705882352941,0
488,Lenovo,36990,69.32352941176471,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,14,97,19,2,1,72,12,1.7777777777777777,121.67999999999999,0.015625,25.19705882352941,0
489,Apple,239900,69.32352941176471,Apple M1 Pro M1 Pro,10 Cores (8P + 2E),16GB,Unified,1TB,SSD,16-core GPU,14.2,3024.0,1964.0,Mac OS,1,16.0,1.0,14.2,High-end,,1,163,3,11,1,5,7,1.539714867617108,100.82,16.0,29.597058823529412,0
490,Apple,309490,60.0,Apple M1 Max M1 Max,10 Cores,32GB,Unified,1TB,SSD,32-core GPU,16.2,3456.0,2234.0,Mac OS,1,32.0,1.0,16.2,High-end,,1,162,0,11,1,15,7,1.5470008952551477,131.22,32.0,31.6,0
491,Dell,49990,69.32352941176471,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 10  OS,1,8.0,512.0,15.6,Mid-range,11.0,6,23,28,2,1,123,9,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
492,Dell,40250,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,Intel Integrated,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,1.0,15.6,Mid-range,11.0,6,15,17,2,0,102,10,1.7777777777777777,121.67999999999999,8.0,27.597058823529412,0
494,Asus,59990,72.0,10th Gen Intel Core i7 10870H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 10 OS,1,16.0,512.0,15.6,Mid-range,10.0,2,12,24,2,1,27,10,1.7777777777777777,121.67999999999999,0.03125,30.4,1
495,Dell,57990,65.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,1TB,Hard-Disk,2GB NVIDIA GeForce MX350,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,1.0,15.6,Mid-range,11.0,6,23,28,2,0,11,10,1.7777777777777777,121.67999999999999,8.0,26.3,1
496,Realme,36999,69.32352941176471,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8GB,LPDDR4x,256GB,SSD,Intel UHD Graphics,14.0,1440.0,2160.0,Windows 10 OS,1,8.0,256.0,14.0,Mid-range,11.0,21,16,17,7,1,126,10,0.6666666666666666,98.0,0.03125,27.597058823529412,0
497,Xiaomi,53990,67.0,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,3200.0,2000.0,Windows 10  OS,1,16.0,512.0,15.6,Mid-range,5.0,28,101,19,2,1,80,9,1.6,121.67999999999999,0.03125,26.9,0
498,Xiaomi,48990,62.0,5th Gen AMD Ryzen 5  5500U ,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,2560.0,1600.0,Windows 10  OS,1,16.0,512.0,14.0,Mid-range,5.0,28,98,19,2,1,80,9,1.6,98.0,0.03125,25.4,0
499,Vaio,39990,69.32352941176471,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 10 OS,2,8.0,512.0,14.0,Mid-range,11.0,25,23,28,2,1,123,10,1.7777777777777777,98.0,0.015625,27.597058823529412,0
500,Hp,37290,61.0,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,AMD Radeon Vega 6,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,1.0,15.6,Mid-range,,10,85,17,2,0,84,10,1.7777777777777777,121.67999999999999,8.0,24.700000000000003,0
501,Microsoft,60390,69.32352941176471,3rd Gen AMD Ryzen 5  3580U,"Quad Core, 8 Threads",8GB,DDR4,128GB,SSD,AMD Radeon Vega 9,15.0,2496.0,1664.0,Windows 10 OS,1,8.0,128.0,15.0,Premium,,16,87,28,2,1,89,10,1.5,112.5,0.0625,27.19705882352941,0
502,Huawei,54999,65.0,3rd Gen AMD Ryzen 5 3500U ,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,2GB NVIDIA GeForce MX250,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,256.0,15.6,Mid-range,,11,89,28,2,1,10,10,1.7777777777777777,121.67999999999999,0.03125,25.9,1
503,Hp,90464,69.32352941176471,8th Gen Intel Core i5 8265U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Integrated UHD Graphics 620,14.0,1920.0,1080.0,Windows 10 OS,3,8.0,512.0,14.0,Premium,8.0,10,151,28,2,1,97,10,1.7777777777777777,98.0,0.015625,26.397058823529413,0
504,Acer,54490,61.0,8th Gen Intel Core i5 8250U,"Quad Core, 8 Threads",8GB,DDR3,512GB,SSD,Intel Integrated UHD 620,14.0,1920.0,1080.0,Windows 10 OS,1,8.0,512.0,14.0,Mid-range,8.0,0,150,28,1,1,114,10,1.7777777777777777,98.0,0.015625,23.9,0
505,Apple,199900,69.32352941176471,Intel,Quad Core,8GB,DDR3,512GB,SSD,Intel Iris Plus Graphics 655,13.3,1600.0,2560.0,Mac High Sierra OS,1,8.0,512.0,13.3,High-end,,1,168,26,1,1,117,6,0.625,88.44500000000001,0.015625,27.19705882352941,0
507,Dell,89999,62.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics,13.3,1920.0,1080.0,Windows 10  OS,1,8.0,256.0,13.3,Premium,11.0,6,23,28,2,1,126,9,1.7777777777777777,88.44500000000001,0.03125,25.4,0
508,Dell,260000,62.0,12th Gen Intel Core i7 1265U,"10 Cores (2P + 8E), 12 Threads",32GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.1,2560.0,1600.0,Windows OS,1,32.0,1.0,14.1,High-end,12.0,6,50,1,8,1,123,13,1.6,99.405,32.0,33.0,0
509,Acer,45999,64.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Mid-range,11.0,0,27,28,2,1,123,12,1.7777777777777777,121.67999999999999,16.0,28.4,0
510,Lenovo,106990,69.0,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,1TB,SSD,Intel UHD Graphics,16.0,1920.0,1200.0,Windows 11 OS,3,16.0,1.0,16.0,High-end,12.0,14,46,6,2,1,126,12,1.6,128.0,16.0,30.3,0
511,Lenovo,221990,64.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,14.0,High-end,13.0,14,66,1,8,1,123,12,1.6,98.0,16.0,29.2,0
513,Acer,146990,86.0,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,2TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,16.0,High-end,12.0,0,51,8,8,1,60,12,1.6,128.0,16.0,40.2,1
514,Asus,52990,62.0,10th Gen Intel Core i5 10300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11  OS,1,8.0,512.0,15.6,Mid-range,10.0,2,5,28,2,1,27,11,1.7777777777777777,121.67999999999999,0.015625,25.0,1
515,Acer,59990,69.32352941176471,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14.0,2560.0,1440.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,12.0,0,39,6,6,1,111,12,1.7777777777777777,98.0,0.015625,27.997058823529414,0
516,Dell,52990,69.32352941176471,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1920.0,1080.0,Windows 11  OS,1,8.0,512.0,15.6,Mid-range,11.0,6,23,28,2,1,115,11,1.7777777777777777,121.67999999999999,0.015625,27.597058823529412,0
517,Samsung,64490,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,22,37,1,6,1,111,12,1.7777777777777777,121.67999999999999,0.03125,30.397058823529413,0
518,Samsung,78990,62.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR4x,512GB,SSD,4GB Intel Arc A350M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,12.0,22,39,6,7,1,24,12,1.7777777777777777,121.67999999999999,0.015625,25.799999999999997,0
519,Samsung,59900,69.32352941176471,12th Gen Intel Core i5 1235U ,"10 Cores, 12 Threads",8GB,LPDDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,22,38,4,5,1,123,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
520,Hp,55990,69.32352941176471,5th Gen AMD Ryzen 5  5625U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,5.0,10,102,19,2,1,79,12,1.7777777777777777,98.0,0.03125,27.597058823529412,0
521,Lenovo,19990,69.32352941176471,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,DOS OS,1,4.0,256.0,15.6,Budget,,14,172,16,2,1,112,3,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
